epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
60,12103.4,1.49687,2.3822,0.63303,1.32114,0,0.96733,0.97078,0.98105,0.55242,0.87756,0.87468,0.81625,0.29025,1.48624,2.36402,0.51832,1.33117,0,0.000424454,0.000424454,0.000424454
61,12305.6,1.48765,2.36619,0.62276,1.31742,0,0.96888,0.97278,0.98218,0.55275,0.87748,0.87447,0.81839,0.292,1.48739,2.35541,0.51485,1.32933,0,0.000410942,0.000410942,0.000410942
62,12507.6,1.49132,2.37289,0.62973,1.32232,0,0.96814,0.97262,0.98344,0.55337,0.88003,0.87576,0.81917,0.29239,1.48496,2.35204,0.51358,1.32792,0,0.000397568,0.000397568,0.000397568
63,12710.1,1.48671,2.37089,0.63058,1.3192,0,0.96861,0.97059,0.98326,0.55361,0.87957,0.87519,0.82151,0.29438,1.48277,2.35302,0.51496,1.32846,0,0.000384344,0.000384344,0.000384344
64,12912.2,1.49192,2.35366,0.62815,1.32085,0,0.96879,0.96992,0.98359,0.55332,0.88001,0.87557,0.82803,0.29504,1.48335,2.35606,0.51701,1.3271,0,0.000371283,0.000371283,0.000371283
65,13114.8,1.48842,2.36106,0.62926,1.3147,0,0.96862,0.97096,0.98325,0.5539,0.88211,0.87738,0.82611,0.2966,1.48275,2.35154,0.51589,1.32638,0,0.000358399,0.000358399,0.000358399
66,13317.3,1.47342,2.35528,0.62161,1.3044,0,0.9693,0.96893,0.98327,0.5552,0.87914,0.87649,0.82131,0.29537,1.48154,2.35303,0.51466,1.32504,0,0.000345704,0.000345704,0.000345704
67,13519.6,1.47508,2.34806,0.62038,1.31034,0,0.96816,0.97242,0.98344,0.55497,0.87978,0.87796,0.82719,0.29495,1.48034,2.3498,0.51342,1.32444,0,0.000333211,0.000333211,0.000333211
68,13722.2,1.47729,2.34813,0.62032,1.30986,0,0.96885,0.97163,0.98289,0.55542,0.87895,0.87631,0.82243,0.29574,1.48085,2.34925,0.51191,1.32407,0,0.000320931,0.000320931,0.000320931
69,13925.4,1.47063,2.34083,0.61725,1.30245,0,0.97097,0.9713,0.98307,0.55452,0.88091,0.87821,0.82387,0.29434,1.48269,2.35086,0.51131,1.32475,0,0.000308878,0.000308878,0.000308878
70,14127.4,1.46955,2.34491,0.61635,1.30906,0,0.9709,0.97133,0.98428,0.55553,0.88201,0.87925,0.82732,0.29443,1.48248,2.35331,0.51102,1.32697,0,0.000297062,0.000297062,0.000297062
71,14330,1.47598,2.35557,0.61647,1.30715,0,0.97041,0.97133,0.98298,0.5556,0.8804,0.87937,0.82597,0.29494,1.4833,2.35337,0.50965,1.32706,0,0.000285497,0.000285497,0.000285497
72,14532.8,1.47084,2.33009,0.61752,1.2993,0,0.96915,0.97012,0.98258,0.55551,0.88094,0.87925,0.82506,0.29454,1.48323,2.3518,0.51016,1.32619,0,0.000274192,0.000274192,0.000274192
73,14735.6,1.47132,2.34689,0.61128,1.30238,0,0.96763,0.97251,0.98304,0.556,0.87932,0.8787,0.8248,0.29409,1.48286,2.35105,0.50975,1.32661,0,0.000263159,0.000263159,0.000263159
74,14938,1.47288,2.33467,0.6134,1.30294,0,0.96729,0.97115,0.98177,0.55621,0.87993,0.88072,0.82748,0.29328,1.48271,2.35028,0.51048,1.32603,0,0.00025241,0.00025241,0.00025241
75,15140.3,1.46779,2.317,0.61264,1.30658,0,0.96741,0.97122,0.98125,0.55583,0.87873,0.88032,0.82481,0.29449,1.48236,2.34962,0.51115,1.32563,0,0.000241954,0.000241954,0.000241954
76,15343.3,1.46661,2.32938,0.6124,1.30315,0,0.9667,0.97118,0.98113,0.55583,0.87895,0.8798,0.82771,0.29493,1.48203,2.34985,0.51169,1.3244,0,0.000231802,0.000231802,0.000231802
77,15546.1,1.45925,2.33436,0.61016,1.29794,0,0.96656,0.9722,0.982,0.55582,0.87972,0.88017,0.82818,0.29506,1.48344,2.34846,0.51147,1.32457,0,0.000221964,0.000221964,0.000221964
78,15749.3,1.45848,2.3392,0.60733,1.29699,0,0.96852,0.9728,0.98215,0.55669,0.87919,0.8801,0.82617,0.29555,1.4833,2.3486,0.51173,1.32378,0,0.00021245,0.00021245,0.00021245
79,15952.1,1.45499,2.34686,0.60359,1.29576,0,0.96851,0.97234,0.98174,0.55535,0.8781,0.87772,0.82225,0.29542,1.48344,2.34639,0.51173,1.32345,0,0.000203269,0.000203269,0.000203269
80,16156.2,1.45457,2.32944,0.60303,1.29736,0,0.96853,0.97284,0.98246,0.55453,0.8778,0.87792,0.82183,0.29482,1.48429,2.34641,0.51144,1.32447,0,0.00019443,0.00019443,0.00019443
81,16359.5,1.45353,2.33356,0.60186,1.29276,0,0.96914,0.97225,0.9826,0.55491,0.87994,0.87962,0.82876,0.2949,1.48406,2.34601,0.51151,1.32463,0,0.000185942,0.000185942,0.000185942
82,16562.2,1.4523,2.32057,0.60418,1.29646,0,0.97122,0.97188,0.98314,0.55498,0.88051,0.87943,0.82848,0.29554,1.48485,2.34712,0.51139,1.32534,0,0.000177814,0.000177814,0.000177814
83,16765,1.45427,2.32593,0.60502,1.29579,0,0.97063,0.97184,0.98286,0.55475,0.87984,0.8798,0.82723,0.29415,1.48625,2.34912,0.5103,1.32618,0,0.000170052,0.000170052,0.000170052
84,16967.9,1.45214,2.32698,0.59859,1.29476,0,0.96937,0.97262,0.98238,0.55441,0.87863,0.87816,0.82587,0.29438,1.48714,2.35087,0.50944,1.32723,0,0.000162666,0.000162666,0.000162666
85,17171,1.44725,2.31144,0.5969,1.28894,0,0.96954,0.9728,0.9827,0.55447,0.87772,0.87725,0.82107,0.29351,1.4875,2.35264,0.50919,1.32754,0,0.000155662,0.000155662,0.000155662
86,17363.7,1.41253,2.35726,0.50973,1.27916,0,0.96886,0.97208,0.98174,0.55467,0.87753,0.87704,0.8196,0.29305,1.48755,2.35429,0.50882,1.32766,0,0.000149047,0.000149047,0.000149047
87,17553.7,1.40395,2.34798,0.50371,1.27622,0,0.96928,0.97206,0.98183,0.55417,0.87638,0.87558,0.81762,0.29249,1.48801,2.35591,0.50851,1.32834,0,0.000142828,0.000142828,0.000142828
88,17743.6,1.40162,2.34009,0.50214,1.27653,0,0.96883,0.9717,0.9813,0.55363,0.87552,0.87386,0.81776,0.2911,1.48904,2.35765,0.50789,1.32978,0,0.00013701,0.00013701,0.00013701
89,17932.9,1.40118,2.33858,0.49992,1.27799,0,0.96776,0.9717,0.9812,0.55364,0.87532,0.87392,0.81842,0.29133,1.48931,2.35776,0.5077,1.3307,0,0.000131601,0.000131601,0.000131601
90,18121.9,1.39295,2.33762,0.49724,1.2719,0,0.9671,0.97237,0.98105,0.55334,0.87692,0.87521,0.81871,0.29175,1.48985,2.3586,0.50729,1.33144,0,0.000126604,0.000126604,0.000126604
91,18312,1.39202,2.32635,0.49634,1.27022,0,0.96933,0.96999,0.98106,0.55351,0.87747,0.87524,0.81703,0.29079,1.49073,2.36069,0.50682,1.33236,0,0.000122025,0.000122025,0.000122025
92,18501.2,1.39201,2.33323,0.49497,1.27099,0,0.96674,0.97219,0.98131,0.55386,0.87736,0.87696,0.81874,0.29112,1.49147,2.36215,0.50667,1.33307,0,0.000117868,0.000117868,0.000117868
93,18691.3,1.38643,2.3402,0.49492,1.26599,0,0.96603,0.97217,0.98139,0.55234,0.87683,0.87594,0.8172,0.28981,1.49271,2.36255,0.50659,1.33426,0,0.000114138,0.000114138,0.000114138
94,18881.2,1.38264,2.3214,0.49227,1.26245,0,0.96549,0.97173,0.98081,0.55207,0.8773,0.87649,0.81786,0.29009,1.49382,2.36394,0.50614,1.33485,0,0.000110837,0.000110837,0.000110837
95,19071.2,1.37892,2.31487,0.49178,1.26355,0,0.96587,0.97258,0.98082,0.55151,0.87753,0.87576,0.81756,0.28925,1.4948,2.36502,0.50587,1.33581,0,0.000107971,0.000107971,0.000107971
96,19262.1,1.3802,2.31194,0.49204,1.26431,0,0.96534,0.97251,0.9806,0.54976,0.87774,0.87521,0.81766,0.28966,1.49625,2.36697,0.50557,1.33703,0,0.00010554,0.00010554,0.00010554
97,19452,1.37816,2.31558,0.48981,1.26317,0,0.96511,0.97243,0.9805,0.54962,0.87822,0.87576,0.81821,0.28881,1.49742,2.3683,0.50551,1.33804,0,0.000103548,0.000103548,0.000103548
98,19642.1,1.37571,2.31373,0.48813,1.26179,0,0.96548,0.97298,0.98095,0.54966,0.87661,0.8741,0.81612,0.28819,1.49831,2.37035,0.50506,1.33919,0,0.000101997,0.000101997,0.000101997
99,19832.2,1.37528,2.31043,0.48879,1.26174,0,0.96525,0.9728,0.98051,0.55037,0.87604,0.87413,0.81545,0.28823,1.49891,2.37112,0.50494,1.33974,0,0.000100888,0.000100888,0.000100888
100,20022.4,1.37329,2.29967,0.48679,1.25977,0,0.96493,0.97225,0.97997,0.54926,0.87551,0.87378,0.8154,0.28778,1.49947,2.37168,0.50429,1.34042,0,0.000100222,0.000100222,0.000100222
