epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
58,1541.68,0.43053,0.57244,4.84809,0.8149,0,0.28853,0.65083,0.2714,0.25326,0.28853,0.65083,0.2714,0.23874,0.35607,0.4674,6.24346,0.76508,0,0.000451836,0.000451836,0.000451836
59,1567.91,0.40971,0.55597,4.84083,0.8202,0,0.29895,0.68548,0.32243,0.30043,0.29895,0.68548,0.32243,0.28298,0.36397,0.48574,5.5225,0.76512,0,0.00043809,0.00043809,0.00043809
60,1594.14,0.41697,0.56126,4.85281,0.81486,0,0.44515,0.72581,0.45264,0.42285,0.44515,0.72581,0.45264,0.40454,0.36484,0.47183,3.61931,0.76654,0,0.000424454,0.000424454,0.000424454
61,1620.52,0.41576,0.56343,4.87409,0.81581,0,0.41591,0.71774,0.40043,0.37699,0.41591,0.71774,0.40043,0.3517,0.35715,0.46871,3.92752,0.7668,0,0.000410942,0.000410942,0.000410942
62,1646.84,0.39081,0.52093,4.8518,0.81253,0,0.37015,0.71564,0.40924,0.38369,0.37015,0.71564,0.40924,0.35653,0.35442,0.45223,4.77503,0.76533,0,0.000397568,0.000397568,0.000397568
63,1673.63,0.40343,0.57816,4.85462,0.81835,0,0.31933,0.73387,0.32141,0.3013,0.31933,0.73387,0.32146,0.28514,0.3496,0.44449,5.01453,0.76451,0,0.000384344,0.000384344,0.000384344
64,1700.1,0.3989,0.53957,4.84362,0.82005,0,0.37085,0.69355,0.37357,0.3492,0.37085,0.69355,0.37358,0.33097,0.36016,0.46656,4.94565,0.76372,0,0.000371283,0.000371283,0.000371283
65,1726.56,0.39441,0.52531,4.86662,0.80973,0,0.46561,0.66129,0.49907,0.46417,0.46561,0.66129,0.49908,0.44238,0.36069,0.45468,4.4541,0.7644,0,0.000358399,0.000358399,0.000358399
66,1752.9,0.39298,0.54475,4.8781,0.81034,0,0.40958,0.6371,0.4273,0.39672,0.40958,0.6371,0.4273,0.37404,0.35474,0.45366,4.55014,0.76443,0,0.000345704,0.000345704,0.000345704
67,1779.27,0.37926,0.54573,4.83004,0.8123,0,0.33077,0.67742,0.32827,0.30393,0.33077,0.67742,0.32827,0.28832,0.366,0.46443,4.71293,0.7648,0,0.000333211,0.000333211,0.000333211
68,1805.6,0.39474,0.53153,4.86626,0.80853,0,0.43652,0.6371,0.45021,0.41769,0.43652,0.6371,0.45021,0.39595,0.36502,0.44993,3.9068,0.7643,0,0.000320931,0.000320931,0.000320931
69,1831.87,0.38949,0.53441,4.84972,0.80665,0,0.41246,0.66238,0.42505,0.3957,0.41246,0.66238,0.42505,0.3726,0.35589,0.4518,4.70421,0.76615,0,0.000308878,0.000308878,0.000308878
70,1858.21,0.3815,0.54402,4.84708,0.81018,0,0.3594,0.6129,0.36509,0.34384,0.3594,0.6129,0.36521,0.32435,0.34542,0.44876,4.54862,0.76334,0,0.000297062,0.000297062,0.000297062
71,1884.5,0.38504,0.51913,4.85346,0.81704,0,0.38583,0.73387,0.40049,0.37831,0.38583,0.73387,0.40049,0.35397,0.34507,0.46805,4.45862,0.76403,0,0.000285497,0.000285497,0.000285497
72,1910.62,0.37836,0.52581,4.84804,0.80954,0,0.35812,0.63442,0.36635,0.34279,0.35812,0.63442,0.36635,0.32468,0.35512,0.46102,4.68934,0.76333,0,0.000274192,0.000274192,0.000274192
73,1937.05,0.38362,0.5268,4.88477,0.81936,0,0.28392,0.6371,0.29578,0.27594,0.28392,0.6371,0.29578,0.25922,0.34268,0.45516,5.07301,0.76247,0,0.000263159,0.000263159,0.000263159
74,1963.6,0.38132,0.53951,4.86748,0.81163,0,0.29614,0.62772,0.29765,0.2744,0.29614,0.62772,0.29783,0.25665,0.3607,0.47165,5.65102,0.76662,0,0.00025241,0.00025241,0.00025241
75,1989.93,0.38761,0.52712,4.85676,0.81299,0,0.35752,0.72581,0.37418,0.35273,0.35752,0.72581,0.37418,0.32411,0.35237,0.47541,4.97506,0.76898,0,0.000241954,0.000241954,0.000241954
76,2016.42,0.3847,0.50058,4.86727,0.81407,0,0.3626,0.68548,0.40176,0.37579,0.3626,0.68548,0.40176,0.35122,0.35959,0.47323,5.46341,0.76538,0,0.000231802,0.000231802,0.000231802
77,2042.61,0.37167,0.5351,4.85126,0.80467,0,0.54771,0.73387,0.58666,0.55438,0.54771,0.73387,0.58666,0.51733,0.35865,0.46702,3.76015,0.76558,0,0.000221964,0.000221964,0.000221964
78,2068.99,0.36824,0.50508,4.84336,0.80932,0,0.46094,0.70161,0.52321,0.49197,0.46094,0.70161,0.52321,0.45819,0.35958,0.45321,4.22486,0.76501,0,0.00021245,0.00021245,0.00021245
79,2095.54,0.36668,0.52535,4.84508,0.81197,0,0.35376,0.69355,0.3935,0.36933,0.35376,0.69355,0.3935,0.34601,0.35307,0.45157,4.44952,0.76414,0,0.000203269,0.000203269,0.000203269
80,2121.83,0.37653,0.53543,4.85297,0.81251,0,0.26082,0.73703,0.26296,0.24579,0.26082,0.73703,0.26296,0.22939,0.34714,0.4551,5.36729,0.76277,0,0.00019443,0.00019443,0.00019443
